date,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,street,city,statezip,price_per_sqft
2014-07-07,170500.0,2.0,1.0,1060,1.0,820,240,1019 S 22nd Ct,Renton,WA 98055,160.8490566037736
2014-07-07,391500.0,3.0,2.5,1920,2.0,1920,0,955 11th Ct SW,North Bend,WA 98045,203.90625
2014-07-07,296475.0,3.0,2.5,1520,2.0,1520,0,24312 226th Ave SE,Maple Valley,WA 98038,195.04934210526315
2014-07-07,888550.0,3.0,2.5,3540,2.0,3540,0,21837 NE 102nd St,Redmond,WA 98053,251.00282485875707
2014-07-07,328000.0,3.0,2.0,2250,1.5,2250,0,1512 10th Ct NW,Auburn,WA 98001,145.77777777777777
2014-07-07,300000.0,4.0,2.5,2090,2.0,2090,0,22736 129th Pl SE,Kent,WA 98031,143.54066985645932
2014-07-07,500000.0,3.0,2.5,1720,2.0,1720,0,14020 Meridian Ave N,Seattle,WA 98133,290.69767441860466
2014-07-07,494815.0,3.0,2.5,1910,2.0,1910,0,1273 NE Hickory Ln,Issaquah,WA 98029,259.065445026178
2014-07-07,378000.0,3.0,2.5,1601,3.0,1536,65,12341 10th Pl NE,Seattle,WA 98125,236.10243597751406
2014-07-07,505000.0,2.0,2.25,1060,2.0,940,120,2000 Yale Ave E,Seattle,WA 98102,476.41509433962267
2014-07-07,680000.0,4.0,2.75,2330,2.0,2330,0,3440 NE Marion Ln,Issaquah,WA 98029,291.84549356223175
2014-07-07,351999.0,3.0,2.5,2370,2.0,2370,0,25828 243rd Ave SE,Maple Valley,WA 98038,148.52278481012658
2014-07-07,510000.0,3.0,2.5,1420,3.0,1420,0,2252 NW 62nd St,Seattle,WA 98107,359.15492957746477
2014-07-07,374000.0,2.0,1.5,1260,2.0,1260,0,2900-2948 S Irving St,Seattle,WA 98144,296.8253968253968
2014-07-07,509900.0,3.0,2.5,3030,2.0,3030,0,5221 NE 7th Pl,Renton,WA 98059,168.2838283828383
2014-07-07,230000.0,3.0,1.75,1140,2.0,1140,0,4424-4438 Martin Luther King Jr Way S,Seattle,WA 98108,201.75438596491227
2014-07-08,527700.0,5.0,2.5,2820,1.0,1550,1270,15910 SE 42nd Pl,Bellevue,WA 98006,187.12765957446808
2014-07-08,438000.0,2.0,2.0,1270,3.0,1270,0,848 NE 67th St,Seattle,WA 98115,344.88188976377955
2014-07-08,900000.0,3.0,2.5,3180,2.0,3180,0,3004 211th Ave NE,Sammamish,WA 98074,283.0188679245283
2014-07-08,439000.0,4.0,2.25,2570,2.0,2570,0,18719 129th Ct NE,Bothell,WA 98011,170.8171206225681
2014-07-08,315000.0,2.0,1.0,1080,1.0,720,360,4820 12th Ave S,Seattle,WA 98108,291.6666666666667
2014-07-08,765000.0,4.0,4.0,3010,2.0,3010,0,2828 277th Terrace SE,Sammamish,WA 98075,254.15282392026577
2014-07-08,332000.0,3.0,2.25,2120,1.0,1720,400,27840 38th Pl S,Auburn,WA 98001,156.60377358490567
2014-07-08,600000.0,3.0,2.25,1900,1.5,1440,460,17308 167th Ave NE,Woodinville,WA 98072,315.7894736842105
2014-07-08,378500.0,3.0,2.5,2860,2.0,2860,0,14921 SE Auburn-Black Diamond Rd,Auburn,WA 98092,132.34265734265733
2014-07-08,190000.0,3.0,1.0,910,1.0,910,0,2536 S 365th Pl,Federal Way,WA 98003,208.7912087912088
2014-07-08,645000.0,4.0,2.5,2850,2.0,2850,0,26007 SE 27th St,Sammamish,WA 98075,226.31578947368422
2014-07-08,780000.0,2.0,2.5,2560,2.0,1690,870,419 25th Ave E,Seattle,WA 98112,304.6875
2014-07-08,370000.0,3.0,1.75,1570,2.0,1570,0,43719 SE 142nd St,North Bend,WA 98045,235.6687898089172
2014-07-08,875000.0,4.0,3.5,3110,2.0,3110,0,24119 SE 18th Pl,Sammamish,WA 98075,281.3504823151125
2014-07-08,1049000.0,4.0,3.75,4740,2.0,4740,0,27125-27131 SE 175th Pl,Issaquah,WA 98027,221.30801687763713
2014-07-08,479000.0,3.0,1.0,1340,1.0,1340,0,14211 SE 37th St,Bellevue,WA 98006,357.46268656716416
2014-07-08,245000.0,4.0,2.25,2600,1.0,1390,1210,26th Ave SW,Federal Way,WA 98023,94.23076923076923
2014-07-08,542000.0,3.0,1.75,1070,1.0,1070,0,13820 NE 72nd Pl,Redmond,WA 98052,506.5420560747664
2014-07-08,557500.0,3.0,2.25,1820,2.0,1820,0,17213 NE 32nd St,Redmond,WA 98052,306.31868131868134
2014-07-08,480000.0,2.0,1.0,1060,1.0,860,200,2342 N 60th St,Seattle,WA 98103,452.8301886792453
2014-07-08,330000.0,3.0,2.25,2220,1.0,1330,890,5401 S Fletcher St,Seattle,WA 98118,148.64864864864865
2014-07-08,160000.0,3.0,1.0,1350,1.5,1350,0,17052 34th Ave S,SeaTac,WA 98188,118.51851851851852
2014-07-08,695500.0,5.0,2.75,2510,1.0,1600,910,3312 181st Pl NE,Redmond,WA 98052,277.0916334661355
2014-07-08,235500.0,5.0,2.5,2340,1.0,1670,670,30221 8th Ave S,Federal Way,WA 98003,100.64102564102564
2014-07-08,326500.0,3.0,1.0,1060,1.0,1060,0,4149-4399 19th Ave SW,Seattle,WA 98106,308.0188679245283
2014-07-08,300000.0,4.0,2.5,2200,2.0,2200,0,9526 S 221st Pl,Kent,WA 98031,136.36363636363637
2014-07-08,267000.0,3.0,1.0,1400,1.5,1400,0,11520 36th Ave NE,Seattle,WA 98125,190.71428571428572
2014-07-08,292600.0,3.0,1.5,1520,1.0,1520,0,1012 Lynnwood Ave NE,Renton,WA 98056,192.5
2014-07-08,362000.0,5.0,3.0,1810,2.0,1810,0,4519 33rd Ave S,Seattle,WA 98118,200.0
2014-07-08,357562.0,2.0,1.75,1210,2.0,1210,0,2520 Mulberry Walk NE,Issaquah,WA 98029,295.5057851239669
2014-07-08,789900.0,3.0,2.5,3420,1.0,1750,1670,14102 SE 42nd St,Bellevue,WA 98006,230.96491228070175
2014-07-08,513000.0,3.0,2.5,1810,2.0,1810,0,25744 SE 37th St,Issaquah,WA 98029,283.42541436464086
2014-07-08,336000.0,3.0,2.25,2760,1.0,2760,0,14213 SE 170th St,Renton,WA 98058,121.73913043478261
2014-07-08,560000.0,4.0,2.25,1950,1.0,1330,620,12034 NE 67th St,Kirkland,WA 98033,287.1794871794872
2014-07-08,410000.0,4.0,2.25,2060,1.0,1220,840,15568 11th Ave NE,Shoreline,WA 98155,199.02912621359224
2014-07-08,371500.0,3.0,1.0,1650,1.0,980,670,9233 25th Ave SW,Seattle,WA 98106,225.15151515151516
2014-07-08,368000.0,4.0,1.75,2100,1.0,1030,1070,5901-5909 17th Ave SW,Seattle,WA 98106,175.23809523809524
2014-07-08,650000.0,4.0,3.0,3720,1.0,1880,1840,4316 331st Ave NE,Carnation,WA 98014,174.7311827956989
2014-07-08,308950.0,4.0,2.5,1920,2.0,1920,0,203 Farrelly St,Enumclaw,WA 98022,160.91145833333334
2014-07-08,440000.0,3.0,2.0,1860,2.0,1860,0,9700 174th Ave SE,Renton,WA 98059,236.55913978494624
2014-07-08,630000.0,2.0,2.5,2290,2.0,2290,0,2598 NE Natalie Way,Issaquah,WA 98029,275.10917030567686
2014-07-08,228950.0,3.0,1.75,1200,1.0,1200,0,35839 14th Ave SW,Federal Way,WA 98023,190.79166666666666
2014-07-08,782000.0,4.0,3.5,5270,2.0,3440,1830,18603 E Spring Lake Dr SE,Renton,WA 98058,148.38709677419354
2014-07-08,245000.0,3.0,2.5,1600,2.0,1600,0,11539 SE 221st Pl,Kent,WA 98031,153.125
2014-07-08,410000.0,4.0,2.5,2560,2.0,2560,0,27645 236th Ct SE,Maple Valley,WA 98038,160.15625
2014-07-08,427550.0,2.0,1.0,880,1.0,880,0,7554 Jones Ave NW,Seattle,WA 98117,485.85227272727275
2014-07-08,235000.0,2.0,1.0,1020,1.0,1020,0,1712 S Dawson St,Seattle,WA 98108,230.3921568627451
2014-07-08,210000.0,3.0,2.0,960,1.0,960,0,13045 6th Pl SW,Seattle,WA 98146,218.75
2014-07-08,485000.0,4.0,2.25,1900,1.0,1370,530,11042 31st Ave SW,Seattle,WA 98146,255.26315789473685
2014-07-08,410000.0,3.0,2.0,1320,1.5,1320,0,2200 S Hanford St,Seattle,WA 98144,310.6060606060606
2014-07-08,435000.0,4.0,2.75,2230,1.0,1320,910,13362 3rd Ave NE,Seattle,WA 98125,195.06726457399103
2014-07-08,300000.0,3.0,1.0,1150,1.0,1150,0,16940 NE 16th Pl,Bellevue,WA 98008,260.8695652173913
2014-07-08,455000.0,4.0,3.5,3440,2.0,3440,0,21625 4th Ave S,Normandy Park,WA 98198,132.2674418604651
2014-07-08,210000.0,3.0,1.0,1070,1.0,1070,0,11247 11th Ave SW,Seattle,WA 98146,196.26168224299064
2014-07-08,1050000.0,4.0,2.75,2250,1.5,1500,750,2052 Boyer Ave E,Seattle,WA 98112,466.6666666666667
2014-07-08,458400.0,4.0,2.5,1910,1.0,1910,0,105 NW 178th St,Shoreline,WA 98177,240.0
2014-07-08,390000.0,3.0,1.75,1180,1.0,1180,0,16714 NE 158th St,Woodinville,WA 98072,330.50847457627117
2014-07-08,148226.0,3.0,1.0,1400,1.0,1400,0,11626-11630 SE 323rd Pl,Auburn,WA 98092,105.87571428571428
2014-07-08,711600.0,4.0,3.0,3580,2.5,2370,1210,15502 SE 18th St,Bellevue,WA 98007,198.7709497206704
2014-07-08,819000.0,3.0,2.75,3176,2.0,2726,450,401 S 289th St,Federal Way,WA 98003,257.8715365239295
2014-07-08,613000.0,2.0,2.0,1170,1.5,1170,0,2425 Westview Dr W,Seattle,WA 98119,523.9316239316239
2014-07-08,592350.0,2.0,2.0,1570,1.0,1570,0,Adair Creek Trail,Redmond,WA 98053,377.2929936305732
2014-07-08,232000.0,3.0,1.5,1460,1.0,1460,0,31605-31625 51st Ave S,Auburn,WA 98001,158.9041095890411
2014-07-08,250000.0,3.0,1.75,1140,1.0,1140,0,1705 Douglas Ct,Milton,WA 98354,219.2982456140351
2014-07-08,115000.0,1.0,2.0,1150,1.0,1150,0,34215 40th Ave S,Auburn,WA 98001,100.0
2014-07-08,585000.0,4.0,2.5,2630,2.0,2630,0,3505 Monterey Ct NE,Renton,WA 98056,222.43346007604563
2014-07-08,580000.0,3.0,2.25,1940,1.0,1520,420,1130 Oak Hill Pl NW,Issaquah,WA 98027,298.96907216494844
2014-07-08,165000.0,1.0,1.0,850,1.0,850,0,3510 S Holly St,Seattle,WA 98118,194.11764705882354
2014-07-08,430000.0,3.0,2.0,1550,1.0,830,720,6537 36th Ave SW,Seattle,WA 98126,277.4193548387097
2014-07-08,383000.0,3.0,2.25,2090,1.0,2090,0,608 Riverside Dr SE,North Bend,WA 98045,183.25358851674642
2014-07-08,201500.0,3.0,1.0,1320,1.5,1320,0,4207 SW Manning St,Seattle,WA 98116,152.65151515151516
2014-07-08,690000.0,4.0,2.5,3220,2.0,3220,0,16831 NE 176th St,Woodinville,WA 98072,214.28571428571428
2014-07-08,325000.0,2.0,1.0,800,1.0,800,0,7354 27th Ave SW,Seattle,WA 98126,406.25
2014-07-08,375000.0,3.0,1.75,1660,1.0,1130,530,13300 NE 186th St,Woodinville,WA 98072,225.90361445783134
2014-07-08,600000.0,4.0,2.5,2250,2.0,2250,0,12362 76th Ct NE,Kirkland,WA 98034,266.6666666666667
2014-07-08,340000.0,3.0,2.25,2120,1.0,2120,0,1310 G St SE,Auburn,WA 98002,160.37735849056602
2014-07-08,890000.0,4.0,2.75,2310,3.0,2310,0,1602 32nd Ave,Seattle,WA 98122,385.28138528138527
2014-07-08,415000.0,4.0,1.75,1920,2.0,1920,0,7209 SE 70th St,Newcastle,WA 98056,216.14583333333334
2014-07-08,255000.0,3.0,1.75,1550,1.0,1050,500,22821 SE 288th St,Black Diamond,WA 98010,164.51612903225808
2014-07-08,530000.0,2.0,2.5,1785,2.0,1595,190,1600-1718 107th Ave SE,Bellevue,WA 98004,296.9187675070028
2014-07-08,468000.0,3.0,1.5,1830,1.0,1830,0,12000-12098 SE 71st Pl,Newcastle,WA 98056,255.7377049180328
2014-07-08,970000.0,5.0,2.75,3500,2.0,2950,550,5433 37th Ave SW,Seattle,WA 98126,277.14285714285717
2014-07-08,599000.0,3.0,2.0,2560,1.0,1330,1230,16604 NE 42nd Ct,Redmond,WA 98052,233.984375
2014-07-08,399500.0,4.0,1.75,1360,1.5,1360,0,5048 35th Ave SW,Seattle,WA 98126,293.75
2014-07-08,325000.0,2.0,1.0,810,1.0,810,0,3620 SW Holden St,Seattle,WA 98126,401.2345679012346
2014-07-08,568000.0,4.0,1.75,2790,1.0,1450,1340,2714 SW 164th Pl,Burien,WA 98166,203.584229390681
2014-07-08,517000.0,2.0,1.5,1920,1.0,960,960,1103 26th Ave,Seattle,WA 98122,269.2708333333333
2014-07-08,469950.0,4.0,2.75,2530,2.0,2530,0,15200 287th Ave NE,Duvall,WA 98019,185.7509881422925
2014-07-08,623000.0,3.0,1.75,2050,1.0,2050,0,4009 97th Ave SE,Mercer Island,WA 98040,303.9024390243902
2014-07-08,720000.0,4.0,2.25,2410,2.0,2410,0,16451 NE 18th St,Bellevue,WA 98008,298.7551867219917
2014-07-08,205000.0,3.0,1.0,1180,1.0,1180,0,30105 10th Ave S,Federal Way,WA 98003,173.72881355932202
2014-07-08,148000.0,2.0,1.0,630,1.0,630,0,7760 10th Ave SW,Seattle,WA 98106,234.9206349206349
2014-07-08,950000.0,3.0,2.5,3480,1.0,1750,1730,10323 Valmay Ave NW,Seattle,WA 98177,272.98850574712645
2014-07-08,405000.0,3.0,1.5,1010,1.5,1010,0,12500-12578 10th Ave NE,Seattle,WA 98125,400.990099009901
2014-07-08,293000.0,3.0,2.25,1910,2.0,1910,0,19358 114th Pl SE,Kent,WA 98031,153.40314136125656
2014-07-08,550000.0,3.0,3.5,2490,2.0,1720,770,320 NW Boulder Pl,Issaquah,WA 98027,220.8835341365462
2014-07-08,435000.0,4.0,2.5,2150,2.0,2150,0,1356 Elma Pl NE,Renton,WA 98059,202.32558139534885
2014-07-08,355000.0,4.0,2.75,3000,2.0,3000,0,22710 SE 268th Pl,Maple Valley,WA 98038,118.33333333333333
2014-07-08,673000.0,3.0,2.75,2830,2.0,2830,0,24588-24638 SE Issaquah-Fall City Rd,Issaquah,WA 98029,237.80918727915196
2014-07-08,449990.0,4.0,2.5,2680,2.0,2680,0,13800 453rd Ave SE,North Bend,WA 98045,167.90671641791045
2014-07-08,249000.0,2.0,1.5,1090,2.0,1090,0,13124 113th Pl NE,Kirkland,WA 98034,228.44036697247705
2014-07-08,380000.0,4.0,2.5,1984,1.0,1564,420,26856 12th Ave S,Des Moines,WA 98198,191.53225806451613
2014-07-08,760005.0,4.0,2.75,3090,2.0,3090,0,384 218th Pl SE,Sammamish,WA 98074,245.95631067961165
2014-07-08,674600.0,4.0,2.5,2610,2.0,2610,0,922 N 91st St,Seattle,WA 98103,258.46743295019155
2014-07-08,812000.0,4.0,3.5,3370,2.0,2750,620,2154 NE Morgan Ln,Issaquah,WA 98029,240.94955489614244
2014-07-08,333490.0,4.0,2.5,2250,2.0,2250,0,29024 121st Way SE,Auburn,WA 98092,148.21777777777777
2014-07-08,320000.0,3.0,3.25,1450,2.0,1180,270,5107 Puget Blvd SW,Seattle,WA 98106,220.68965517241378
2014-07-08,999000.0,4.0,2.5,3130,2.0,3130,0,9006 116th Ave NE,Kirkland,WA 98033,319.1693290734824
2014-07-08,810000.0,2.0,2.75,2700,1.0,2700,0,22857 NE 138th Ct,Redmond,WA 98053,300.0
2014-07-09,399950.0,5.0,2.75,1970,1.0,1320,650,1770 19th Ave S,Seattle,WA 98144,203.0203045685279
2014-07-09,550000.0,3.0,2.0,1970,2.0,1270,700,3608 34th Ave SW,Seattle,WA 98126,279.18781725888323
2014-07-09,290000.0,3.0,1.5,1950,1.0,1950,0,1020 S 299th Pl,Federal Way,WA 98003,148.71794871794873
2014-07-09,232500.0,3.0,1.5,1940,1.0,1140,800,450 S 305th St,Federal Way,WA 98003,119.84536082474227
2014-07-09,565000.0,3.0,2.5,2500,2.0,2500,0,12440 NE 160th St,Woodinville,WA 98072,226.0
2014-07-09,749950.0,4.0,2.75,2910,1.0,2210,700,821 NW 175th St,Shoreline,WA 98177,257.7147766323024
2014-07-09,720500.0,4.0,2.5,3350,2.0,3350,0,22720 NE 46th St,Redmond,WA 98053,215.07462686567163
2014-07-09,507000.0,3.0,1.75,2140,1.0,1490,650,17295-17403 SE 192nd Dr,Renton,WA 98058,236.9158878504673
2014-07-09,989000.0,5.0,4.5,4030,2.0,4030,0,25758 SE 31st Pl,Sammamish,WA 98075,245.40942928039703
2014-07-09,463000.0,4.0,2.5,1980,2.0,1980,0,12812 130th Ct NE,Kirkland,WA 98034,233.83838383838383
2014-07-09,310000.0,3.0,1.5,1460,1.0,1460,0,19539 4th Ave S,Des Moines,WA 98148,212.32876712328766
2014-07-09,284000.0,4.0,1.75,1880,1.0,1130,750,10000-10026 S 100th St,Seattle,WA 98168,151.06382978723406
2014-07-09,737500.0,3.0,1.75,2320,2.0,2320,0,8038 42nd Ave NE,Seattle,WA 98115,317.88793103448273
2014-07-09,569000.0,3.0,3.25,2220,1.5,1770,450,4123 13th Ave S,Seattle,WA 98108,256.3063063063063
2014-07-09,700000.0,3.0,1.0,1410,2.0,1410,0,1122A 23rd Ave S,Seattle,WA 98144,496.45390070921985
2014-07-09,660000.0,3.0,1.0,1240,1.0,1240,0,768 N 75th St,Seattle,WA 98103,532.258064516129
2014-07-09,275000.0,4.0,2.0,2030,2.0,2030,0,3515 S 137th St,Tukwila,WA 98168,135.4679802955665
2014-07-09,570000.0,6.0,3.75,4000,2.0,3080,920,16638 SE 167th St,Renton,WA 98058,142.5
2014-07-09,150000.0,3.0,0.75,490,1.5,490,0,11881 Tye River Rd NE,Skykomish,WA 98288,306.1224489795918
2014-07-09,356000.0,3.0,2.5,1590,2.0,1590,0,7828 Douglas Ave SE,Snoqualmie,WA 98065,223.8993710691824
2014-07-09,610000.0,3.0,2.5,2630,2.0,2630,0,9954 227th Way NE,Redmond,WA 98053,231.93916349809885
2014-07-09,498800.0,2.0,1.75,1350,1.0,1350,0,12412 243rd Terrace NE,Redmond,WA 98053,369.48148148148147
2014-07-09,226550.0,3.0,1.0,990,1.0,990,0,9025 15th Ave SW,Seattle,WA 98106,228.83838383838383
2014-07-09,692500.0,4.0,2.75,3710,2.0,3710,0,7313 Chanticleer Ave SE,Snoqualmie,WA 98065,186.6576819407008
2014-07-09,250000.0,3.0,1.0,990,1.0,990,0,20824-20836 Occidental Ave S,Des Moines,WA 98198,252.5252525252525
2014-07-09,660000.0,4.0,2.5,2510,2.0,2510,0,22518 SE 15th Pl,Sammamish,WA 98075,262.9482071713147
2014-07-09,295000.0,2.0,1.0,800,1.0,800,0,108 N 183rd St,Shoreline,WA 98133,368.75
2014-07-09,154950.0,4.0,1.0,1600,1.0,1600,0,3516 O St SE,Auburn,WA 98002,96.84375
2014-07-09,409124.0,5.0,3.25,3320,2.0,2480,840,14014 SE 236th Pl,Kent,WA 98042,123.23012048192771
2014-07-09,287000.0,5.0,1.5,1730,1.0,1010,720,1724 Edmonds Way SE,Renton,WA 98058,165.89595375722544
2014-07-09,810000.0,4.0,1.75,2000,1.0,1000,1000,1322 Alki Ave SW,Seattle,WA 98116,405.0
2014-07-09,525000.0,4.0,2.75,2910,1.0,1640,1270,14812 104th Ave NE,Bothell,WA 98011,180.41237113402062
2014-07-09,525000.0,4.0,1.75,1710,1.0,1710,0,3834 136th Ave SE,Bellevue,WA 98006,307.0175438596491
2014-07-09,275000.0,3.0,1.0,1200,1.0,1200,0,9246 30th Ave SW,Seattle,WA 98126,229.16666666666666
2014-07-09,583000.0,3.0,2.5,2600,2.0,2600,0,1007 N 29th St,Renton,WA 98056,224.23076923076923
2014-07-09,237950.0,2.0,1.75,1460,1.0,1460,0,26231 187th Pl SE,Covington,WA 98042,162.9794520547945
2014-07-09,679000.0,4.0,2.75,2100,1.5,1780,320,5519 31st Ave NE,Seattle,WA 98105,323.3333333333333
2014-07-09,410000.0,3.0,1.75,1660,1.0,830,830,1919 42nd Ave SW,Seattle,WA 98116,246.9879518072289
2014-07-09,306000.0,3.0,1.0,1450,1.0,1010,440,10606 NE 143rd Pl,Kirkland,WA 98034,211.0344827586207
2014-07-09,215000.0,4.0,1.5,1860,1.5,1860,0,1730 Washington Ave,Enumclaw,WA 98022,115.59139784946237
2014-07-09,594950.0,4.0,2.5,2720,2.0,2720,0,2201 223rd Pl NE,Sammamish,WA 98074,218.7316176470588
2014-07-09,305000.0,3.0,1.5,1800,1.0,1800,0,30002 8th Ave SW,Federal Way,WA 98023,169.44444444444446
2014-07-09,425000.0,2.0,1.0,1320,1.0,1020,300,2603 36th Ave W,Seattle,WA 98199,321.969696969697
2014-07-09,215000.0,3.0,1.75,1770,1.0,1770,0,2253 SW 313th St,Federal Way,WA 98023,121.46892655367232
2014-07-09,480000.0,5.0,2.75,2550,1.0,1390,1160,12570 SE 72nd St,Newcastle,WA 98056,188.23529411764707
2014-07-09,550000.0,4.0,1.75,2150,1.0,1110,1040,17010 NE 88th St,Redmond,WA 98052,255.8139534883721
2014-07-09,750000.0,4.0,2.5,3020,2.0,3020,0,1125 270th Pl SE,Sammamish,WA 98075,248.34437086092714
2014-07-09,137124.0,3.0,1.0,960,1.0,960,0,15416 SE Jones Rd,Renton,WA 98058,142.8375
2014-07-09,840000.0,3.0,2.0,2783,2.0,2783,0,3672 SW Orchard St,Seattle,WA 98126,301.8325547969817
2014-07-09,624800.0,3.0,2.0,2250,1.0,1500,750,3726 Gallagher Hill Rd,Mercer Island,WA 98040,277.68888888888887
2014-07-09,630000.0,3.0,1.75,1710,1.0,1710,0,10515 115th Pl NE,Kirkland,WA 98033,368.42105263157896
2014-07-09,590000.0,3.0,2.5,2650,1.0,1680,970,4765 NE 203rd St,Lake Forest Park,WA 98155,222.64150943396226
2014-07-09,599950.0,3.0,3.25,1830,3.0,1830,0,1501 NW 90th St,Seattle,WA 98117,327.8415300546448
2014-07-09,299880.0,3.0,2.5,1460,2.0,1460,0,6511 29th Ave S,Seattle,WA 98108,205.3972602739726
2014-07-09,400000.0,3.0,2.0,1760,1.0,1760,0,Brooktrails Trail 14,Woodinville,WA 98072,227.27272727272728
2014-07-09,560000.0,3.0,2.5,1960,2.0,1960,0,2501-2507 248th Terrace NE,Sammamish,WA 98074,285.7142857142857
2014-07-09,229000.0,4.0,2.25,2010,1.0,1170,840,32701-32911 49th Pl SW,Federal Way,WA 98023,113.93034825870647
2014-07-09,525000.0,4.0,2.5,3670,2.0,3670,0,13559 SE 159th Pl,Renton,WA 98058,143.05177111716623
2014-07-09,737000.0,2.0,2.25,2290,1.0,2290,0,13555 Adair Creek Way NE,Redmond,WA 98053,321.8340611353712
2014-07-09,680000.0,3.0,2.0,1780,1.0,980,800,537 N 70th St,Seattle,WA 98103,382.02247191011236
2014-07-09,635000.0,4.0,2.5,3080,2.0,3080,0,9788-16090 NE Quail Creek Dr,Redmond,WA 98053,206.16883116883116
2014-07-09,740000.0,4.0,2.5,3360,2.0,3360,0,6520 154th Ave NE,Redmond,WA 98052,220.23809523809524
2014-07-09,335500.0,3.0,1.0,1370,2.0,1370,0,12008 35th Ave NE,Seattle,WA 98125,244.8905109489051
2014-07-09,270000.0,4.0,2.5,1660,1.0,1660,0,25139 11th Ave S,Des Moines,WA 98198,162.65060240963857
2014-07-09,1037000.0,4.0,3.5,4440,2.0,4440,0,15124 SE 82nd Ct,Newcastle,WA 98059,233.55855855855856
2014-07-09,450000.0,5.0,2.5,2850,1.0,1930,920,23211 190th Ave SE,Renton,WA 98058,157.89473684210526
2014-07-09,379000.0,3.0,2.5,1530,2.0,1530,0,11807 NE 105th Ct,Kirkland,WA 98033,247.71241830065358
2014-07-09,468000.0,4.0,2.5,2100,1.0,1240,860,14634 128th Ave NE,Woodinville,WA 98072,222.85714285714286
2014-07-09,321500.0,1.0,1.0,730,1.0,730,0,924 26th Ave S,Seattle,WA 98144,440.4109589041096
2014-07-09,443000.0,3.0,2.25,1920,2.0,1920,0,14808 104th Ave NE,Bothell,WA 98011,230.72916666666666
2014-07-09,340000.0,3.0,1.0,1600,1.0,1600,0,1496 Aberdeen Ave NE,Renton,WA 98056,212.5
2014-07-09,470000.0,4.0,2.25,2380,2.0,1530,850,5504 NE 190th St,Kenmore,WA 98028,197.47899159663865
2014-07-09,545000.0,3.0,2.5,2760,2.0,2760,0,615 Bronson Pl NE,Renton,WA 98056,197.46376811594203
2014-07-09,415000.0,4.0,1.5,1840,1.5,1840,0,18820 1st Ave NW,Shoreline,WA 98177,225.54347826086956
2014-07-09,599000.0,7.0,2.5,2580,1.0,1880,700,125 30th Ave,Seattle,WA 98122,232.1705426356589
2014-07-09,759000.0,4.0,1.75,2100,1.0,1340,760,5626 Keystone Pl N,Seattle,WA 98103,361.42857142857144
2014-07-09,300000.0,4.0,1.75,1820,1.0,1190,630,1714 S Pearl St,Seattle,WA 98108,164.83516483516485
2014-07-09,359000.0,3.0,1.5,1550,1.0,1080,470,10304 Interlake Ave N,Seattle,WA 98133,231.61290322580646
2014-07-09,550000.0,4.0,1.0,1440,1.5,1440,0,3822 42nd Ave SW,Seattle,WA 98116,381.94444444444446
2014-07-09,395000.0,2.0,1.0,930,1.0,930,0,548 NE 86th St,Seattle,WA 98115,424.73118279569894
2014-07-09,486000.0,4.0,2.5,3560,2.0,3560,0,509 SW 335th St,Federal Way,WA 98023,136.51685393258427
2014-07-09,187000.0,2.0,1.0,840,1.0,840,0,12314-12426 24th Ave S,Burien,WA 98168,222.61904761904762
2014-07-09,734950.0,4.0,3.25,4280,2.0,3050,1230,33518 161st Ln SE,Auburn,WA 98092,171.71728971962617
2014-07-09,284000.0,3.0,1.5,1500,1.0,1500,0,15012 133rd Ave SE,Renton,WA 98058,189.33333333333334
2014-07-09,696000.0,4.0,3.5,3650,2.0,2550,1100,45804 SE 137th St,North Bend,WA 98045,190.68493150684932
2014-07-09,380000.0,2.0,1.0,780,1.0,780,0,4112 38th Ave SW,Seattle,WA 98126,487.1794871794872
2014-07-09,625000.0,4.0,1.0,1600,1.5,1600,0,9510 28th Ave NW,Seattle,WA 98117,390.625
2014-07-09,252000.0,4.0,1.75,1120,1.0,1120,0,12224 SE 165th St,Renton,WA 98058,225.0
2014-07-09,560000.0,2.0,1.0,1010,1.0,1010,0,1641-1699 4th St,Kirkland,WA 98033,554.4554455445544
2014-07-09,395000.0,4.0,2.75,1970,1.0,1970,0,18625 Ridge Rd SW,Vashon,WA 98070,200.50761421319797
2014-07-09,900000.0,4.0,2.5,2230,2.0,1540,690,5641 Keystone Pl N,Seattle,WA 98103,403.58744394618833
2014-07-09,625000.0,3.0,1.75,3160,1.0,2160,1000,3297 S 366th St,Auburn,WA 98001,197.78481012658227
2014-07-09,580000.0,3.0,1.75,1850,1.0,1020,830,4408 Thackeray Pl NE,Seattle,WA 98105,313.5135135135135
2014-07-09,309000.0,3.0,2.25,1980,1.0,1300,680,23300-23306 10th Ave S,Des Moines,WA 98198,156.06060606060606
2014-07-09,412000.0,4.0,3.5,3360,2.0,2450,910,32648-33020 10th Ave SW,Federal Way,WA 98023,122.61904761904762
2014-07-09,495000.0,3.0,2.0,2660,1.0,2660,0,43600-43610 244th Ave SE,Enumclaw,WA 98022,186.09022556390977
2014-07-09,215000.0,3.0,1.0,1200,1.0,1200,0,4503 S 256th St,Kent,WA 98032,179.16666666666666
2014-07-09,741500.0,2.0,2.5,2150,1.0,2150,0,12468 240th Pl NE,Redmond,WA 98053,344.8837209302326
2014-07-09,749000.0,3.0,2.75,2820,2.0,2820,0,12070 166th Pl NE,Redmond,WA 98052,265.60283687943263
